date,equipement,ville,CA
2019-06-23,accessoires,Paris,275.33543720195024
2019-06-24,accessoires,Paris,111.31564947608797
2019-06-25,accessoires,Paris,343.906456652633
2019-06-26,accessoires,Paris,71.49913781136026
2019-06-27,accessoires,Paris,351.0583226069983
2019-06-28,accessoires,Paris,86.60398403610631
2019-06-29,accessoires,Paris,29.706180155049395
2019-06-30,accessoires,Paris,321.9950773363077
2019-07-01,accessoires,Paris,46.66344476062965
2019-07-02,accessoires,Paris,117.96996436395403
2019-07-03,accessoires,Paris,45.29983432305652
2019-07-04,accessoires,Paris,116.6898329586773
2019-07-05,accessoires,Paris,198.96314574404488
2019-07-06,accessoires,Paris,83.85248344492021
2019-07-07,accessoires,Paris,171.3926514325189
2019-07-08,accessoires,Paris,484.91383427952076
2019-07-09,accessoires,Paris,191.00168487344166
2019-07-10,accessoires,Paris,173.5754506870565
2019-07-11,accessoires,Paris,101.00758255869803
2019-07-12,accessoires,Paris,4.832465695797139
2019-07-13,accessoires,Paris,168.1543901284074
2019-07-14,accessoires,Paris,449.8939635949917
2019-07-15,accessoires,Paris,54.95947213289848
2019-07-16,accessoires,Paris,127.17813322698309
2019-07-17,accessoires,Paris,415.10285490400605
2019-07-18,accessoires,Paris,151.32574416685085
2019-07-19,accessoires,Paris,297.0252325838474
2019-07-20,accessoires,Paris,338.53428363853226
2019-07-21,accessoires,Paris,14.008868812439056
2019-07-22,accessoires,Paris,274.5028152079131
2019-07-23,accessoires,Paris,237.21228537544437
2019-07-24,accessoires,Paris,515.0988301849889
2019-07-25,accessoires,Paris,85.30320205569004
2019-07-26,accessoires,Paris,307.2795812926734
2019-07-27,accessoires,Paris,105.13145075470283
2019-07-28,accessoires,Paris,490.9424358559819
2019-07-29,accessoires,Paris,41.44894665292676
2019-07-30,accessoires,Paris,184.0618452899551
2019-07-31,accessoires,Paris,300.36442893520416
2019-08-01,accessoires,Paris,107.45498332824725
2019-08-02,accessoires,Paris,40.93666165833193
2019-08-03,accessoires,Paris,106.459080387014
2019-08-04,accessoires,Paris,123.92178442185515
2019-08-05,accessoires,Paris,251.89713516907798
2019-08-06,accessoires,Paris,424.9969021440831
2019-08-07,accessoires,Paris,127.44113719913013
2019-08-08,accessoires,Paris,6.042166463261941
2019-08-09,accessoires,Paris,300.1368221411724
2019-08-10,accessoires,Paris,65.36658115028055
2019-08-11,accessoires,Paris,422.19740571291425
2019-08-12,accessoires,Paris,198.51179694177839
2019-08-13,accessoires,Paris,330.2110051837559
2019-08-14,accessoires,Paris,69.95977184722986
2019-08-15,accessoires,Paris,335.8220534161856
2019-08-16,accessoires,Paris,276.4697246448819
2019-08-17,accessoires,Paris,155.74253482898862
2019-08-18,accessoires,Paris,80.71690727557079
2019-08-19,accessoires,Paris,55.86922656607524
2019-08-20,accessoires,Paris,255.59897541858732
2019-08-21,accessoires,Paris,280.5530606971033
2019-08-22,accessoires,Paris,393.00193253554113
2019-08-23,accessoires,Paris,329.2010913548965
2019-08-24,accessoires,Paris,245.83766135066534
2019-08-25,accessoires,Paris,172.5004844260012
2019-08-26,accessoires,Paris,188.92337609183318
2019-08-27,accessoires,Paris,399.53266767553544
2019-08-28,accessoires,Paris,441.14488138735015
2019-08-29,accessoires,Paris,480.9122879447066
2019-08-30,accessoires,Paris,17.72772353552702
2019-08-31,accessoires,Paris,484.7770587397353
2019-09-01,accessoires,Paris,248.79492238859143
2019-09-02,accessoires,Paris,392.02689420302244
2019-09-03,accessoires,Paris,400.9585825825786
2019-09-04,accessoires,Paris,28.761510761518966
2019-09-05,accessoires,Paris,91.04476939821703
2019-09-06,accessoires,Paris,105.76498167724357
2019-09-07,accessoires,Paris,151.6743893507123
2019-09-08,accessoires,Paris,251.76874567735837
2019-09-09,accessoires,Paris,235.33493658292366
2019-09-10,accessoires,Paris,184.31248111414968
2019-09-11,accessoires,Paris,309.5797394189773
2019-09-12,accessoires,Paris,116.22043893837989
2019-09-13,accessoires,Paris,88.96746995879238
2019-09-14,accessoires,Paris,436.71037214223793
2019-09-15,accessoires,Paris,344.53312781738293
2019-09-16,accessoires,Paris,305.8622363226575
2019-09-17,accessoires,Paris,230.91301289851086
2019-09-18,accessoires,Paris,151.55701324983986
2019-09-19,accessoires,Paris,178.4057622882033
2019-09-20,accessoires,Paris,192.6601340127563
2019-09-21,accessoires,Paris,275.9618665595566
2019-09-22,accessoires,Paris,9.743051308381704
2019-09-23,accessoires,Paris,280.83846017325226
2019-09-24,accessoires,Paris,90.88384819855317
2019-09-25,accessoires,Paris,416.08262474735784
2019-09-26,accessoires,Paris,32.590198779897044
2019-09-27,accessoires,Paris,11.43299620830989
2019-09-28,accessoires,Paris,57.36116462533209
2019-09-29,accessoires,Paris,138.17088428746507
2019-09-30,accessoires,Paris,31.03211305719488
2019-10-01,accessoires,Paris,336.406960917596
2019-10-02,accessoires,Paris,97.8548729776823
2019-10-03,accessoires,Paris,291.09729898416293
2019-10-04,accessoires,Paris,335.5224470582782
2019-10-05,accessoires,Paris,93.18579051706315
2019-10-06,accessoires,Paris,360.851507089405
2019-10-07,accessoires,Paris,288.6860479723632
2019-10-08,accessoires,Paris,87.22926169114014
2019-10-09,accessoires,Paris,323.1551547125786
2019-10-10,accessoires,Paris,196.2228996383751
2019-10-11,accessoires,Paris,57.34591427230106
2019-10-12,accessoires,Paris,291.24222968184836
2019-10-13,accessoires,Paris,319.11532976354033
2019-10-14,accessoires,Paris,184.2879968680992
2019-10-15,accessoires,Paris,181.81764773874187
2019-10-16,accessoires,Paris,60.46417262904582
2019-10-17,accessoires,Paris,113.4192741526217
2019-10-18,accessoires,Paris,27.365216306497228
2019-10-19,accessoires,Paris,68.58050927244716
2019-10-20,accessoires,Paris,310.69223369362055
2019-10-21,accessoires,Paris,79.29890783724173
2019-10-22,accessoires,Paris,273.350024927862
2019-10-23,accessoires,Paris,228.9570081378093
2019-10-24,accessoires,Paris,368.5005292059991
2019-10-25,accessoires,Paris,455.3761593936155
2019-10-26,accessoires,Paris,285.54098165855373
2019-10-27,accessoires,Paris,375.2817225045418
2019-10-28,accessoires,Paris,325.1235473591092
2019-10-29,accessoires,Paris,429.9544269746179
2019-10-30,accessoires,Paris,131.44579054401513
2019-10-31,accessoires,Paris,8.465100269816197
2019-11-01,accessoires,Paris,237.82205136021437
2019-11-02,accessoires,Paris,43.74080578259129
2019-11-03,accessoires,Paris,144.42152289066186
2019-11-04,accessoires,Paris,304.2665451709377
2019-11-05,accessoires,Paris,221.4862897079333
2019-11-06,accessoires,Paris,126.93929441059821
2019-11-07,accessoires,Paris,110.28612558077901
2019-11-08,accessoires,Paris,43.75083747953378
2019-11-09,accessoires,Paris,445.1049954637186
2019-11-10,accessoires,Paris,25.069632488850832
2019-11-11,accessoires,Paris,16.77061396550184
2019-11-12,accessoires,Paris,199.3458510324998
2019-11-13,accessoires,Paris,27.975425690304284
2019-11-14,accessoires,Paris,123.5391512204488
2019-11-15,accessoires,Paris,235.61836392434049
2019-11-16,accessoires,Paris,410.5083870043566
2019-11-17,accessoires,Paris,373.01833551683393
2019-11-18,accessoires,Paris,301.43336563412964
2019-11-19,accessoires,Paris,191.30931424526057
2019-11-20,accessoires,Paris,259.7406132920392
2019-11-21,accessoires,Paris,438.3311766913054
2019-11-22,accessoires,Paris,281.9762584844669
2019-11-23,accessoires,Paris,176.06165715474717
2019-11-24,accessoires,Paris,405.71469321708054
2019-11-25,accessoires,Paris,68.46892206668636
2019-11-26,accessoires,Paris,432.8343862731506
2019-11-27,accessoires,Paris,240.65454086665963
2019-11-28,accessoires,Paris,37.39436955269974
2019-11-29,accessoires,Paris,290.68084205725825
2019-11-30,accessoires,Paris,116.84253876868759
2019-12-01,accessoires,Paris,256.8305436993335
2019-12-02,accessoires,Paris,279.4157728673468
2019-12-03,accessoires,Paris,217.5168588448717
2019-12-04,accessoires,Paris,145.84263352249948
2019-12-05,accessoires,Paris,142.34849898456264
2019-12-06,accessoires,Paris,350.89954177368367
2019-12-07,accessoires,Paris,288.27117924300154
2019-12-08,accessoires,Paris,393.67780831114516
2019-12-09,accessoires,Paris,85.29624664110088
2019-12-10,accessoires,Paris,333.7809538378376
2019-12-11,accessoires,Paris,228.4359217549775
2019-12-12,accessoires,Paris,230.98968980806112
2019-12-13,accessoires,Paris,281.6632830320434
2019-12-14,accessoires,Paris,217.0670962531214
2019-12-15,accessoires,Paris,413.6776618488129
2019-12-16,accessoires,Paris,555.4280405327281
2019-12-17,accessoires,Paris,268.44358938718716
2019-12-18,accessoires,Paris,120.03715652949752
2019-12-19,accessoires,Paris,161.39276284052366
2019-12-20,accessoires,Paris,263.85049411569736
2019-12-21,accessoires,Paris,200.46486117028388
2019-12-22,accessoires,Paris,225.29312226309418
2019-12-23,accessoires,Paris,115.68626029126436
2019-12-24,accessoires,Paris,195.516554355678
2019-12-25,accessoires,Paris,281.4992468089116
2019-12-26,accessoires,Paris,42.85263651809694
2019-12-27,accessoires,Paris,199.76303569912977
2019-12-28,accessoires,Paris,47.816636553897126
2019-12-29,accessoires,Paris,318.0908537410055
2019-12-30,accessoires,Paris,74.27829422216955
2019-12-31,accessoires,Paris,300.94361547575545
2017-01-01,ordinateur,Bordeaux,270.9416328025272
2017-01-02,ordinateur,Bordeaux,1894.6342782391073
2017-01-03,ordinateur,Bordeaux,1963.7902657650998
2017-01-04,ordinateur,Bordeaux,1560.7720084240937
2017-01-05,ordinateur,Bordeaux,1370.5755207947223
2017-01-06,ordinateur,Bordeaux,2206.0803204743065
2017-01-07,ordinateur,Bordeaux,7924.645847324033
2017-01-08,ordinateur,Bordeaux,4032.9006457741043
2017-01-09,ordinateur,Bordeaux,3025.020278867172
2017-01-10,ordinateur,Bordeaux,2011.9645689746824
2017-01-11,ordinateur,Bordeaux,354.4145156165903
2017-01-12,ordinateur,Bordeaux,4140.634210785773
2017-01-13,ordinateur,Bordeaux,5678.293334680871
2017-01-14,ordinateur,Bordeaux,2469.4824001851125
2017-01-15,ordinateur,Bordeaux,3847.8550319210553
2017-01-16,ordinateur,Bordeaux,203.21227276360275
2017-01-17,ordinateur,Bordeaux,4578.776815636358
2017-01-18,ordinateur,Bordeaux,1738.0283053696332
2017-01-19,ordinateur,Bordeaux,4021.380276828796
2017-01-20,ordinateur,Bordeaux,5239.957035963896
2017-01-21,ordinateur,Bordeaux,6626.2494771674665
2017-01-22,ordinateur,Bordeaux,1657.1876396528314
2017-01-23,ordinateur,Bordeaux,3613.0793126488816
2017-01-24,ordinateur,Bordeaux,4056.1323801602553
2017-01-25,ordinateur,Bordeaux,1822.0515781332642
2017-01-26,ordinateur,Bordeaux,1182.1779506614805
2017-01-27,ordinateur,Bordeaux,3139.5356123689266
2017-01-28,ordinateur,Bordeaux,6360.261827936852
2017-01-29,ordinateur,Bordeaux,5738.987520989812
2017-01-30,ordinateur,Bordeaux,6798.3995665392395
2017-01-31,ordinateur,Bordeaux,4376.756104357258
2017-02-01,ordinateur,Bordeaux,8196.240519365665
2017-02-02,ordinateur,Bordeaux,8591.87678060228
2017-02-03,ordinateur,Bordeaux,3735.2035549015486
2017-02-04,ordinateur,Bordeaux,2491.8080876379645
2017-02-05,ordinateur,Bordeaux,3450.4237194423154
2017-02-06,ordinateur,Bordeaux,6839.320030422173
2017-02-07,ordinateur,Bordeaux,1260.3786523539845
2017-02-08,ordinateur,Bordeaux,2669.175899163224
2017-02-09,ordinateur,Bordeaux,6880.122156560164
2017-02-10,ordinateur,Bordeaux,3616.5814839596646
2017-02-11,ordinateur,Bordeaux,4334.258547165884
2017-02-12,ordinateur,Bordeaux,142.9854073594788
2017-02-13,ordinateur,Bordeaux,2252.567249006861
2017-02-14,ordinateur,Bordeaux,435.7966342686189
2017-02-15,ordinateur,Bordeaux,2573.629063210714
2017-02-16,ordinateur,Bordeaux,1713.3015093450904
2017-02-17,ordinateur,Bordeaux,3444.021005699838
2017-02-18,ordinateur,Bordeaux,10.364601632674372
2017-02-19,ordinateur,Bordeaux,2927.409495954804
2017-02-20,ordinateur,Bordeaux,1765.3479946646733
2017-02-21,ordinateur,Bordeaux,8683.551300115982
2017-02-22,ordinateur,Bordeaux,9119.953876457585
2017-02-23,ordinateur,Bordeaux,4052.275150498225
2017-02-24,ordinateur,Bordeaux,1653.2162028211571
2017-02-25,ordinateur,Bordeaux,3961.7402797113436
2017-02-26,ordinateur,Bordeaux,5341.974832119635
2017-02-27,ordinateur,Bordeaux,3250.100584254784
2017-02-28,ordinateur,Bordeaux,387.69342035142853
2017-03-01,ordinateur,Bordeaux,1734.6091360626012
2017-03-02,ordinateur,Bordeaux,8878.803036969462
2017-03-03,ordinateur,Bordeaux,86.48742502530374
2017-03-04,ordinateur,Bordeaux,408.7818642879624
2017-03-05,ordinateur,Bordeaux,2985.176181252249
2017-03-06,ordinateur,Bordeaux,1568.579293160582
2017-03-07,ordinateur,Bordeaux,4495.1613988992885
2017-03-08,ordinateur,Bordeaux,6862.857295212845
2017-03-09,ordinateur,Bordeaux,3535.1018268331736
2017-03-10,ordinateur,Bordeaux,271.5623539480769
2017-03-11,ordinateur,Bordeaux,4282.295975468881
2017-03-12,ordinateur,Bordeaux,494.99301495329007
2017-03-13,ordinateur,Bordeaux,1736.5833974614043
2017-03-14,ordinateur,Bordeaux,901.0709288099249
2017-03-15,ordinateur,Bordeaux,3671.340362145754
2017-03-16,ordinateur,Bordeaux,2015.6764689152872
2017-03-17,ordinateur,Bordeaux,4210.031968398038
2017-03-18,ordinateur,Bordeaux,919.7769868835129
2017-03-19,ordinateur,Bordeaux,5193.114875288198
2017-03-20,ordinateur,Bordeaux,2387.9640422343205
2017-03-21,ordinateur,Bordeaux,248.90374390967568
2017-03-22,ordinateur,Bordeaux,770.6579593477329
2017-03-23,ordinateur,Bordeaux,3870.93784206236
2017-03-24,ordinateur,Bordeaux,1201.9810868658103
2017-03-25,ordinateur,Bordeaux,8584.735629864888
2017-03-26,ordinateur,Bordeaux,4159.530809857381
2017-03-27,ordinateur,Bordeaux,3017.2394347396066
2017-03-28,ordinateur,Bordeaux,1469.0177275804685
2017-03-29,ordinateur,Bordeaux,1595.0377259594472
2017-03-30,ordinateur,Bordeaux,1102.7227282574925
2017-03-31,ordinateur,Bordeaux,140.5503272432004
2017-04-01,ordinateur,Bordeaux,2271.252591695856
2017-04-02,ordinateur,Bordeaux,4974.28100464164
2017-04-03,ordinateur,Bordeaux,5982.480348081961
2017-04-04,ordinateur,Bordeaux,2762.5682953731184
2017-04-05,ordinateur,Bordeaux,579.9868737856825
2017-04-06,ordinateur,Bordeaux,5162.028546078121
2017-04-07,ordinateur,Bordeaux,304.98188752050584
2017-04-08,ordinateur,Bordeaux,478.0428474613334
2017-04-09,ordinateur,Bordeaux,5264.345654293075
2017-04-10,ordinateur,Bordeaux,2017.7745877222087
2017-04-11,ordinateur,Bordeaux,97.41687664851193
2017-04-12,ordinateur,Bordeaux,3992.3092481651047
2017-04-13,ordinateur,Bordeaux,221.61327680102835
2017-04-14,ordinateur,Bordeaux,596.0431042670352
2017-04-15,ordinateur,Bordeaux,357.0648241732943
2017-04-16,ordinateur,Bordeaux,6166.801030048729
2017-04-17,ordinateur,Bordeaux,753.8223816848982
2017-04-18,ordinateur,Bordeaux,5221.286926079782
2017-04-19,ordinateur,Bordeaux,5184.9105305777475
2017-04-20,ordinateur,Bordeaux,9493.48709759683
2017-04-21,ordinateur,Bordeaux,2641.3944195855033
2017-04-22,ordinateur,Bordeaux,2744.768385023648
2017-04-23,ordinateur,Bordeaux,3567.070974819032
2017-04-24,ordinateur,Bordeaux,1904.6987287966213
2017-04-25,ordinateur,Bordeaux,1313.468424068375
2017-04-26,ordinateur,Bordeaux,2596.2526743752755
2017-04-27,ordinateur,Bordeaux,800.6690841402742
2017-04-28,ordinateur,Bordeaux,279.1343536772911
2017-04-29,ordinateur,Bordeaux,1555.4322499794175
2017-04-30,ordinateur,Bordeaux,1798.597647213309
2017-05-01,ordinateur,Bordeaux,2433.0848942888124
2017-05-02,ordinateur,Bordeaux,2935.1734365940597
2017-05-03,ordinateur,Bordeaux,3231.244707025509
2017-05-04,ordinateur,Bordeaux,3591.485903381004
2017-05-05,ordinateur,Bordeaux,1628.68424960425
2017-05-06,ordinateur,Bordeaux,3558.5667457239274
2017-05-07,ordinateur,Bordeaux,1279.4282947624756
2017-05-08,ordinateur,Bordeaux,2813.4595070125183
2017-05-09,ordinateur,Bordeaux,143.89358317903785
2017-05-10,ordinateur,Bordeaux,2230.6320988056054
2017-05-11,ordinateur,Bordeaux,3624.8871390741365
2017-05-12,ordinateur,Bordeaux,204.94725369500344
2017-05-13,ordinateur,Bordeaux,269.20147235629446
2017-05-14,ordinateur,Bordeaux,3833.6621650501006
2017-05-15,ordinateur,Bordeaux,4402.670038282453
2017-05-16,ordinateur,Bordeaux,7197.711805051024
2017-05-17,ordinateur,Bordeaux,4303.809803875913
2017-05-18,ordinateur,Bordeaux,3164.140937213463
2017-05-19,ordinateur,Bordeaux,1617.8585727749503
2017-05-20,ordinateur,Bordeaux,1362.829592491171
2017-05-21,ordinateur,Bordeaux,5281.400176214296
2017-05-22,ordinateur,Bordeaux,5400.876379858247
2017-05-23,ordinateur,Bordeaux,101.88440430254062
2017-05-24,ordinateur,Bordeaux,8540.188327541826
2017-05-25,ordinateur,Bordeaux,5614.233307364218
2017-05-26,ordinateur,Bordeaux,6126.68172995372
2017-05-27,ordinateur,Bordeaux,2534.462569952784
2017-05-28,ordinateur,Bordeaux,2755.7385761200935
2017-05-29,ordinateur,Bordeaux,2902.5314782801915
2017-05-30,ordinateur,Bordeaux,6266.808276365554
2017-05-31,ordinateur,Bordeaux,1731.3126919828878
2017-06-01,ordinateur,Bordeaux,518.5595322828005
2017-06-02,ordinateur,Bordeaux,435.97607167075824
2017-06-03,ordinateur,Bordeaux,1815.6545798049087
2017-06-04,ordinateur,Bordeaux,3669.0015463907275
2017-06-05,ordinateur,Bordeaux,3929.729938371996
2017-06-06,ordinateur,Bordeaux,353.23700260304764
2017-06-07,ordinateur,Bordeaux,4230.191912218564
2017-06-08,ordinateur,Bordeaux,2928.89035818148
2017-06-09,ordinateur,Bordeaux,4307.472745889802
2017-06-10,ordinateur,Bordeaux,2421.2647476296993
2017-06-11,ordinateur,Bordeaux,3626.6158610338243
2017-06-12,ordinateur,Bordeaux,2597.227670108669
2017-06-13,ordinateur,Bordeaux,2529.476586252856
2017-06-14,ordinateur,Bordeaux,905.5476938814963
2017-06-15,ordinateur,Bordeaux,5875.7255493527455
2017-06-16,ordinateur,Bordeaux,4080.778298850934
